puuid,leaguePoints
Xw_UCwQw01miv6IEdrOAr2dHxcGJvyqR_rctylRMiS2csfXNdeoHpktzUMtMVcmnWs2w9ybQEAg3Pg,206
Iv8u-kWTvQ8ZH5wiYhH0zbyyP5so-bY23BVuPaTI2Axe2a_8U8-_m1MYD19MJuyl23qZU1xzAayp0g,206
Viuc0N_ySXg8sK_6mJF-LgjkKVf9ePCBL8ZbZ1Pf5VNw71U5CRElTclFt0tBGhv-ziRv9vscwke1Mw,206
H67xxKsEbLg751FboxDzO3VnzXFNcISw6F93quQNbTuBD6ckMwpsKR6nZuApgugztmSQowCNBy1kJg,206
gQDZYuhy5O7NMPofpOvsvl1IFlLdAuCKypwPycGsviWmihowYTig6FTIT61HsR8NAzzU-HHo1WnPHg,206
5Im-8ijX-Q8FjQ6S1XspUYDqwTCqETj-q9-RQyPb6TVeDc9-TP2wk-nVX5viDQvx-Xo3NuZf8OyUuw,206
Fx8ni7wQaMgQhkEmDgsEm8FlieMNQ0Yt5QERmphWUWWpK8zYsuXXwHysa-mybRWvDy8cwuDQ2bCbYQ,206
8jExj_TfVEs_wj3dEODRuYjU8QNGlXM57ZKXzIOhj6iG76evgaV5oFxvwu7p5DA0sOc2By-GUGXR4A,206
0uWW6_r2klMtEarv2Z5OXcLW1qelrog5xIKxtvnWgW9ZU-y60CGwvmNribtwvIyHRkMxA8a2Z9mY7w,206
CvPrVwTuriCmQkJCCjnavJ9M82n0EFj63f_u1w9KqHYmYcIverMFRxmyVbJ2YIhvrbxyjuQV9V631Q,206
RYTWZVB04PHi3PwV8H-2h6rl9tG63Iblf9cWRxwwl5lE8lSMprHJJoKmqeasFGChTItMGp5IE8X1rg,206
3g7rgClXBJQGRmukdOuCdAAbf60Rw4tZJidmL6V-NWGCR50K780_4tzT_5Nfvxt8S0iwQZdnxi-n4w,206
vQCvAZeOwQ6AmYNBdurV6Jf7M-o9Tp082K9n09TcTmCqIdcISM9AF1_5aSdF1zpuLOxPQ7sskZBc9Q,206
m75IibwXjfCYCBa-co3RikxwRhQ0kgGK09lxtI0XsxQUtfMjWJOSvaoxGoBl9VEgHIOPN3K3bf0Dyw,206
aMwtHXom192udj1RIQJXd4rw7s6SDM9K_Y3aoZ_4rKL-SQv6h4NBsGy9T0JKKNOx9QeZWJFjn1EZqA,206
W4omrC9XoUw8jEiKu7qBQgs98GxnNwWJ6gtn7-Ni6AibaF5ZuALgoLOwM0eBz-WPMmSpgMzViI2hcA,206
kgPSo66nGX6u6mEVm0jlTY7aAPYqE6HjW0eqRVpz0sMH2tkW36OcKLTITvFbIUSzmvJjcB-7FBeiIA,206
RXhibPMfHOlMCo_M2MXQ3Gh7fpXgiiuMx9tkIs0pCNXPvbUJ4Z1j7hJOIh-H0stn6QDLUYk5Q3QWSw,206
4Y0uzgQlVmncho-Lg3vT4DEUxOjw-vaV5_Xnfz2qm1VCeqU9OKbxAuLX8iOxk-ccJ75LasOBxWlycg,206
m-_pkxpDUnJImaVeRfI0Epaub0NbxQZlZnXnPdNJQjbjdYamzZNnR5X-osc-IOzZtqr_tRfp7CPUOg,206
ojZBQhtBORYcmQBU6gwEisB2vLMPh0H-CC64SZhEM0NZiTDo_-tsU-fb4a4TLOyjREBYWz-sYeOtzw,206
oZ-DX7-xhZiyPpX75XExe-MUHM56VkB_3Nk_dITrqMxvuIMpMToOuoHksKBtqkvBYNsRZhHHDMH3iQ,206
h-gxzMINmFPO1b3Y2d52sln6hkNiT_oUjlRrA7cOBwKA5exOAG4ZixkWytvMNYOWjLWiFdA6N_uQlA,206
6djuJas8VuVCP7sUxjBG2McLmLBa6U9IhTrxPP5JbSxH43-WBkLyBpiMfpyIGzPFiPwPl7cetDFvHw,206
3LN74aPw3vojKtFhLab-N20uBjTPwyRgsRAzpbRWXvJCdX8JRjBFaB4GvE8neZdacWOzNSDs66k54Q,205
L_sEuEke_M6TdqMayFBpNf5BqyY3HGuliFtCKGOBzJBTOVovDCLIGd_yRaRO6ft1Qm3ATSRvMX7RrA,205
r1VxkjwXaKOB8a_cKYlDGQuQVz7kxbO50o3nqXoXfOoendJE8Pa0Y5xC3Y5iYwQ2Nu_NMWYe_sM9-g,205
r-bNHnAujyRIhZcGZ0Wj5_r__R8Orvh6_7Uh0A6YSO7rcKLVROfziDyzgAWj_Rc6_TdjOjDXpuUmng,205
Z4lAWzwRya4_1ssIMsxuLEkvYk-wus4L3LBdMSuBIR54ziNc9IHx0FoMSiKPFI1wKF73l40yG9XABQ,205
75zyoq2tc4al666Qmc4b52Z4xA8OlbK8cw6JDmIV8nH3g_O4xn1rshpPtrY5MA8y5fJ_GAeCpLvi8g,205
KQRON2yudZ5q2mJHZ0OvKmCBccHfxj_2xtM5vyPWTw5KH1QtgKz_EuwizAkcJp14kjVmtmbW2lFR9Q,205
Suenn6YA1Fa8ooZbzu9ZkGWfFMhcj9hyBQfCpkKc9UcVtcKtAl6lRiBcy9hEnqlKkprT90wKPxOjGA,205
oc-2148ZjUJHl8pYICWxeY_zlzQOZlUyJ_mbIaSDrDEh-1ESTdoZBp5IbBlGBP7jspkPrGnxiEFD6g,205
AII_x0o_RRbF_MdNpFjEpHMIaHv3JzJlsLjGF6gan_k7o3HDGoZdD6VpvNUQ01Ne3I2c8qBzRVWM6Q,205
gc0YfkYK2YH-YzeWwG9U9fSoDBWNwl_vjmlpK3iTObLGtssxNJJLSKTAiewC2xm2lKp8p4S5CYOYQw,205
xHvgVjKOZoXc_uK59uzJgzvHJZHJ0CdijDrc8FY1EJsRPFtmdZuagO7cLlwmh-B0bEupYoEdE44iPQ,205
UU37dbYgSdXghIiSxdJGn_ARyRAxoTODXu0Col_nFLJXQgn4q-2clpSFIM6bvf-aHnCExrY18gTdiQ,205
g4YuycLwS_idqxcGrI9k-1ZPBgThXgTyrGx7pbOI-_uL_4iTl6TS6sTlmDXNQVDXPYZyBg98J90FKw,205
B3GSESxcx0mKgQYFbPeBvQDO8_fMFYEHXt_TesMOIoirXiN56xKUa_5JbndS-XCbz5jqtGkKeDuGoA,205
zY5BZYF4_U6hrj2q8jbfUCXK8O0g0yNMw8qzStBzAu01jrM6R5bDBjd6mdLJm01TP9CJFXjJsuMNiw,205
RyC-v4z7JO9bCvvKHjHSX1VvrX8VvlRRDkiw40ShiuZN8dp4Tbg8P9sMQd4DkHTm9SP6khKdjt5y0w,205
yrzLkn98ElhyBEG15DjXsb4H6NH5TtRA71cYIn7cYHhihr1ekcwe5-btzLRXOli0KKxST62X-yJWaA,205
ZBUV8c8vRxJ_a6uFdSWOGyr7fOyRpMUHPfmEgko2F9eWCRI4Av1wYIz6qM3YrKbCm5425peZ-AgR0w,205
IfRqDjZ3QIAYVpptWmrf6RDiMe4IKLmXZlhS4O7Epg3jUndZHj-yqigSVASYIIVTChs3jt6qsDkwOw,205
UeCtDgLb69FYYQpKEHVZbCBaTT9j2qw4OaWOFYaq-FDHQrwSMgPlO_d8ydu6GHGSayCcZuupOPF4dA,204
LZIKJogvS5eD2byl6aChs7Ychfb5hRibIngcOqidLHuyoj91Z04dPkodnnx8zjM0MZWz6IyIqUvkag,204
e4ANLbyhK8R1JzgLTBLVE2yMp54bXu1VyO5E-R01StmfK-5u_0fe2PVjTAl3ukODDvUlUGiqRrxeVw,204
4s8fkpwQrw4RLUYryQZEBubEp5YS8ayPIkt0OTx5BprTECY6WJxAlAhfTh2zkoiVFPOGFpPnzzIeTw,204
yCIeQLLcdnWo9rs4VZk8l5ppWGZSOB84p7dN1dKbw1XtGu17mBuEtOOOcJ4Pw06EQEHNzK59fMA9SQ,204
Lxjgao4zwsf2VEo_J0rCRrkrah0L2V-PEX9EiwRCj6tZwp8Y02rtHxxqVgHFgFEjRXAAiMhzsPneYQ,204
Xf0EGrJbNwZDRkyiNHKi0cnvlQzSsshiSGi5FmMtQvTR7NKFxtzJ8pMUDiopV_DSTupWjXFfqSv5_w,204
1pZdMWt0MM2_-P5wq9Hb2gNrpB-aD8lp4ISvFuGKD2GBoYo6LKTvgqSfJ3Xy511rdvANWDZKjiXmww,204
gY1sSPZlHU30ExXlE-AgtetE_SZXMF4vhx923RSnYOfwl9cJYRZ3icMtekasLABHWUKgXb2iEZTdXg,204
RvqITYdqB7gz3lCJd5qfDuzxJ8t37LzCNKzC-cl0VKEYmVevP-G1T8faGYgR-c-FY6OZc6MNzDRFqg,204
R5moI7ee-T0xGySqWLpWG_7iYoeWhjsoTq8ut7qOTDLm1L-mpTkY7riCGEZ0EfV8z-lt6i7PqII53g,204
fqkUkaEbqmbRj6IF7I6DghGGedQlza5hUBgM1va7CP38UhZPu4m5XyDiKzXDVCN3tkDDp9Tc3gOM2w,204
8s806Q9PzSeJRwpl25XZkZquOm1zlWZxvTu50dFqh7sXQTSXlwL74qWgBRneq00DxPxgbRLwwllvAw,204
ciobZRwb-D9om3uXESyjJIkP3y7wi8cR3l1FFy0TQ64Ml3XTqHmrAA-g2QZbtQHTAMYGQhACNGXweA,204
Zo4ACEfyjC0N4l7Su0KBbsqmwiGixNo_Hy0I5JpPe7xB-dnr8aYmMkjTjJegOZNT24PGkoO86Tfz6w,204
vivg28pqbpcMbNH8D57T_CwfVAKiYePMVMoqf-csHubPnDellrIlb1kyAdEZ4sKoKVzcQ4BGxdi86g,204
3jKPtAS2EmZlaoNR6IwrCEtRDIIoMZI0jLwZZfvkiBo66R6cXID0PmH7ArACTUHiLTyFRFvKdeYN3g,204
PnTsW-EK61HSC_2nxnbAP712VaKdcEIyVja7LN2lcThg5QiBVDTjvTAjI6_HEptCYpdxAyyXYvr2lg,204
3psM0JaDTLXZB5Yoqwuf3blY1dPN3uS3l4qdPzp0DIRoKwMfjei7PHDwqS8s48uPXWoWd-8RSr7MFg,204
xmvN-Nt9qbENyJcRV0KJpn2tNTScT4jRlJElKZaxai1eNzNQPFlUPoLH5uSh1KJFbclu_NUtaDR7iA,204
Vk8s2Ywm1c4hw3olF5kt-084iQfFAKprOOLPlN3xWJyUBus5rW0SjvmNvtSBkZxvjSxLtdznm0RoDw,204
6fr_6MfQw_J88CvYJU2BLFTM4nEPeM1waiJobAa8mmZvutxE3YyZgJmPAZsWHeqIMYfzbOlqgXtTfQ,204
6Fs831o7fZry1h6CZmtJopZFdWVqSNbYJ37quc-ZZCJMMu58ismB8wXn-blqAMrWPkJ2KLdb5hVkvQ,203
pUIi-KduKpanYLdJmqJSCL-WjBC0WxA1J_lhFXTsP4MCi0PkaOTHlkkA7qukvzwb3OdDabHeVFYlXA,203
_vN0ZGtmZHVnMiD3pKpXK-ROyZ0mGL3m2bx_SvXqux-Bf5x1auXy_yewSBgBZon2qXqP6VHCWUlrKQ,203
LaJP7gxNKSp5yJvpCTMqsXa86WtD1mY71oVy1iV3eCYV4ghTV_Yza5ui-EHnKe5yTI6JB3GJcAVlCw,203
V-dZ_se_6cIKvPNRW8r3evLtu9ZsCkeqPdVNwNhsO7j_vxew2f8KppFQyUlWaESE_ojMSUlEyObtxQ,203
Pk1dAm8HtG2Z6ItWLfW5gaMh2wB48qAt6Ym_AeqjNFNA_DF1MDG2BNKP5C047KaT_pJZ9u3qJ7UVAw,203
EeWj_0cJHKiOcOaWf_atfQY0e2pqdJRTeWv6vUvX3K5w0I_noPGly37ddDGxr4xGjy19S3ZWJSrHiQ,203
JG0vtp32nAqI_EudaAivZPZx0FgRxVqOppJNDtzl4tcT2mp_AuJrvuSLCPQAwlLKQVxWEhtuYusniA,203
-Xun7QRxMI8DwS_R9oTPaMtybBPfeypfWB9hHQ1gyk091cBS_Ai0FBQFWjFSw1iPNC2xkR8qEu-98g,203
zhqVyqjylR-A6cc8ipJncCwih6RHjg2hkpnTMTNVQVYrL6j2LeLKcvXVbNcdbWvP0180v48fx3FLtg,203
aa_v_EUZoqZoB5C8VLQaHUQqwTuIpD3VsE5TeZ8ZJ9i3RbmiMP8zn3jeICbbE-ZuA1BZEHwei3fdbw,203
e0kEavg1VpjakGX7nsHcdNi1InD-b35udkpCJSUxRTFY9CN-87BV9vTa3yafj2Bk8kc8Vi94NT3jjw,203
teondcMLfP0sWJNyqUehJtXFCuU8qWZqWe6RWR_2Yjxmkn2l_iIqVXnovYFANWdzu_oO1KNiRN2KPA,203
BjDnpCamlCfe54C-bz1BDlPgHHdh1OmQxzDZW67WuNpTx5kFyp_lStnKioGyjnq06IBNaDEd6iehxA,203
__MJr_GApwgYKxGR18-2PELo8-h4EbOy6f7SOBuVI9fLLbx-J-OaqmxP-404lBMENoJpKsoMPgJ4Xg,203
6gg3HHvUkhsNigfuQwHuY8iY-0o0TVHeoho8Jqbxpu70A1v21WptWPjzSNyFu7yWd1M5W722eAWwAw,203
46vYkeJSCCJI4s5aSqn6T4n6UI7KQm4t9R5zRbQN1Z3fjnM1q3f97XGOY4EmBxMn1bc_ZjsxwfeTBA,203
Lr_G8wdOhedcuZUtrb5irzbz_1k5DW6bjRL1hA_xR-czO1wPce2AlNO-bz1BIqm0j4TQMx3IiNsj-g,203
Ai6eWc_01eyafbuZMmHzNtXuoUkHAlvJxzr5qIRw8GkoaXfokmB-u4Tnd_KxuahvZqS9LK-_QKKzMQ,203
K6Tzi01CoJdR_nl7-a177kDLAG5lRdr_SkJhB1r9Dp2txlDdr3sreChCpvNFYzBfOUjozsq06lc43A,203
mTjrSuquRsqfkp7Mjy-x8pzg618wr7Qdmkt2oopOkiuZQatKjIRBZEf2X4WkwJVEc6d-Wu6QeHVi5g,202
SozaZIPWjbbBTsNkmvFi_61vumEYUrYyAYZEQr9LVLYF_dhOMoYhIf1rxXZkzptVz5CuydMeXt8GdQ,202
7aKN_OKNUld4dFbAvUDjMOTBw4VR0jTI6x1Rn_T5PiOGytfCrl9_f2TJc1XBE-rq4S3P7pZp2RNtgA,202
lLdOmObB1BvkFSScK1OvleW4Yta91ES7Ua9Tt3htRVSHkzEVq4Znej94Hg-g554NjXPBMqucJ2C91g,202
gTi3ambP2Ne_3pbA3MhgThmDVMURLU7WO-tpk5q1_DDQp1Mb1h93muiBrUQMxkAFl40jzIY-tnmgFQ,202
6ZwnRblizMdsGCU4-YXePDH6li4c0kOfjQXxuvX0mPKZdh5mouRxU0D22osVlNHcE0H6e3GPRvxYyA,202
bJSJBbf3oCssjKo-z91U4c1DPLpEcF8HDXmS8j-7A-pFojeA9He9i7V-uXH0KrdzQ_sqo7Ot4xyf4w,202
gxC4xhUziuy17sAAhRpJs3ojeZuJdpno7aseo-Qvr7LkdKQ5_TmXaF-Jqibcy_UrKD3FpIkmmSSJ2w,202
mEMaVxU0UaW9LltrCNuEvAJxy-e6bb3hYjD2f7ztsgQ1qwnZMSBFzt0u4lyHXMuLme7FtimQO11uyQ,202
InDhehBp2Rokj8jfh9eH2o5qsnaq6jEtWDoPiEn5aSbpurbHOij-X-JPSJ23rH-6RlNoYto-XszALA,202
BoxlR_yh-wId1CoE8udP4iv9Y6A9qQbIeeJwwJHKY7d0TO2NhzWJnyD9RxjDRpck7ZBOl5qpjHCllQ,202
pZroy3hFYSXtfAYf8Y1xcNQ3WuWL-jJX3lcyq_Cv8UnwqITQbAJY8os3K0CNwQgTeQI2HJRhDxVekg,202
wEgalEomeSCXQ_PGLnbtnDtv3QGYFJQXMB6qgFec4rO_W5rtNslC_kagODjIiqLWJMbow2dnjRp1oA,202
JN7SBd9h8z5l8b-2gGNpcjMYkW2NA7xpC5yz0y5Mu3_TDQLMetQYJNMeSubt6llUzIvtNDxSFX-jAg,202
Wqb43wt03C3aedv5gzEP8bL-WHDpEKdf0X_aUlJrWEkxCA_nL6Ng35W4nr4uAdwDbaOR4kfYbazsiQ,202
uZY9KHa9fqUL3Lpy8RV6b9y09razo0g1pFYZ6PWmTdh7qMmAkoRnWY4PdcW1OzLNg8I89VNvVD-y9w,202
OI_r8_x9_K5EX_1TTpbU_h46PCvZh6jD_Bede-A9ubZj2F4uLXRo9VbNmxw47hU32d8icycLJglgEw,202
U9hiwtWWhDUKjDOhlUT74RWcAd9y_IhTaE24pB-o9CKL8R9r01SJI9rrS47Msu4KNVnnN-h8ML_giA,202
5amg2GZPVpjEoti7qedlnuxwFh7z1HMDPcJY4drjoXLr9M7QUmUHscQ474sBjYhJNSw6jQ9mbXCsFQ,202
jfmM4R7dGmxG5pjzXBWoiqYumquhl4SEGUe0BGkbT14k8Eys1Ce-i8f4fthZFQrN42MCaKsFX-1zOA,202
rFxvE6tqhqSmfsQuGLfm41G59GHcUzUit4S1floh7qnFcms-4GkcZ9xz19_hu2EJCepyBQ4Ew1gINw,202
PmD9GDNur-n0EeJ6H27UQNu5-jL5eSlB3Vass4PfIWn5GUWqIsnLo7jzas6fptgauYBk8fhhuWmj0g,202
_WabUB9RjxHOOii0jmlKwTsT03d0NJM6qcJUNDHlQkPXTR-XfTlutw1MVTAXJhODy7OkfDv4WMBWMg,202
6vxtsP5hRNwLP5-lt_3Nt2nPP0FsQZPiJkhbUwBQNePkLOTq_h_HeUyIEJnb60D2TGzs22cMM88hGg,202
jkZgmJLd0oNKeGoLbizWszQEl0qT1VPDORoHZdxnbprzOP6PBvpqFxRkRfZT5yEjeB4HvYq3WzFZEQ,202
Kn6pbO9PSL5fOfrpYFrfU8t1okNKXlREE2QkVS0pvv-mNKnz6Z5Dp459Rhkgi9DV4_MLPv-yMkHs7g,201
JxpKf7xDxAfKiIbUZdGQc8nsH76S7bpHbD6VA42csvAFhJSz8-4qrtCLC9BJUxs1748PNHwssgLENw,201
7EKJn-Z_3b40oY1uv8qxp93xTBsg4SZJlZgVa64ukgBBAIwE8ui-T0b-oYeVmCz_EaXCN2ouMxOiMQ,201
a3VbcTcG17MFij5jGYUh6MmpEsG4NxrXdsHdfe2hdhbJ9sL0e6ymHDn0ZcCsTSDPtqiTkLScHG5gqw,201
cR29cEnHA7HfTFpJh8fCQW-HKLVBYwRaJOM0HEp83adLsOCqZ068vWcoW_H0qvfc8YaqZ8MnAM_J9w,201
bXkQdL3UOWz5ydpK0yFf1y-BmjUFIUz3QTk7ct-uH9uSXib0S0GzH1nPSUICXz6_g5qorRoQkGN-qg,201
QkwfSMKX0LTlTkZTwD3NSQPBufiX_wJll8hkwD2v9fQYSqf7Wq1EyenA5li3YxALCIG2hyDloSf7eQ,201
Gj8ZVpFBaJ3RI8BRxl3ZVpZ0AhW4AkYv30SaT6dP_kSWkOdJ8ckxbOt1frvpaB4iqVfTSgtTnN6t-A,201
N18NFe89RJRxamoUMIUn44fmsl54jTyZuN-YYhG7UvPSx-kZiFAhuoba1nQtAYLOSacD8P7Sr6vr6g,201
JMZwDfpmGMLO7753WqpI58vFxQvfpjiqC2GUwwet2mI8B3LXdHR7yT95GBEGMjbE0cMGhRFZ6RX5Kw,201
f3-PR9g1SCsCSfSuyBYNTQTewlEyuHj9tw71CihN5X4ju6x2btuhuE9d4NWyduThQR9rlURSW7Song,201
VcaytACeP1jr9x0IkxiUQWviHgoxddZEYfmBd5c9z_ReB5mQdoEgfcS3yFOZk_K6RXhSf8UM7vvtIg,201
RpXonNPwR8_pwelo538UE7CjQSn8pyyrv2xwc9CcHE46ZNV6ia00VGFvs772Yf3kuWWcpORwaz1Ymw,201
LL3RAWyN-NUPkVar3iCJ2cf9gVathtushD1fnWySGtGaT9Fcz1_MnQOv3v9Mg3Ntg9zS5OG-lRCayw,201
_vaC8cl9RVzzWJkQlSbwZxKzDt1P4pFTaLS5CNyH8TvcUiZvVUTHn5IEwFAjuWRWZmJovcojTzh6FA,201
epeykQ4kvEirC3GUHR7UzDh-afUDEI9tIf2YT9t0KOGJOos4X4KO1cau39xWpKnJ1P6puPcTkAvGHQ,201
oDibs8f8u5hxvJ2ncmr7gV_NKhOpwiFuhtFl59dlr9MIeJtaaXJztl0Jk4UyHz2xWZ-NkWyVtncLnw,201
2KSRzrxeM-e2REbQw-gG0TRVpREKkoCGAjX6-_4z_plnvbDJqIh72HPCx4w__51L2F6LCaCTcq_OZQ,201
pZFktZv8GvYdAfIK4wROwauny5qk23Ca9DMCHBxyy4yGgbUsP6JgRdK0gWX6rhcxUrUvgmW-u7toIg,201
CQBsu255Ky7J57-Sy_FsBmlR48G_a2yPqlJJZtabBRmSKfmek4iOFlTXNqJPpBnb0F9dLLR1hG7imQ,201
aLdqhW64daQnE2TCPX-dxlgM5h7rk9lATxtdO4V4mErBHuaKbvvvXlXibwfdF09Vx_NwFOFXoPH52w,201
_yBCJEuzRyk0N-U28AkWBmdVu5Tr69TnMVRyMmYUT6TGjIxwq_rtJkbMj7mOc8uROn1dMI6PpxLHEQ,201
fAOVWm2eHCuDHAt-NgZ6hvRBOBoQk-d1b_0muUammt5U60ayMyGrFllatvmjM830znA1XX8XBRpdxA,201
tbw7GC_gnJ4ST94xkVDwAp5SpAGgxg1PLfivw-OW3xTr4MeI4VCEZZcAB_VNWxZCPW--hQupQaUHkA,201
dNjF-yBWrhDyUw7piL1WsDTxH_HVw4594Ew-gZ2EZwudXOtq7neYt7RFHo8svulE2SCcNIOamLP5cQ,201
NkGKUVnOm9VxASozFy4f8R7qBmpZHJkci3SHlt1i1vlQQtikPla9sqTRTyJa5LcgBdi3UCfHBQtVJg,201
QqOK4iZk5bEKmOAlTesHewDXlbC4Hfl-E2d0QaHbuDpkK4M_zOK0Dkyf6EuGR86y1wc2duo6d0_aKA,200
OWQ58sneO3D5DPnPYJQFZFl-TMPCPdapViZ8PPyRGYJs3_weTBNB_2F3sU5KqaOCiywMLB851LrCVw,200
fDzQHJXg3omBiCi9Tll-mKH528DoW6gid3k4E_OeLgmhfMCyDy0OY6S5Gl02wak9jY5WjVmT9xgTfA,200
iIr30ypw0qcFRx4LuvoCNo7OwADx_jR_uiJCovUjMos4-DZRKbQLI4DYhpKRV4Q5_Wfmb5J7BUl2pA,200
QsdJvapyvn0nEjeH2ZRjuEtTtpuBD0ub_2vf3WijnIbzgAHeHPze6HHd5Na9yYCPG3ZUl7gDH9hTQQ,200
J1QeCMT_WbMTfrW7IPW2b_NhCgcrFqMJjH7EseAc_zDlUZDDPdAqNzfROEXuwK8EhIIx83rIPPcqxw,200
j6hCzJ0mG-opStKa_tRKjLy3cDm9djerlihqbxrRKlCMgjgZs47wJvb1eSDwgHyjTwQ5UkjsEw5jpw,200
m-51YDYhHqMJnFluj0U4n5JDUWcUjdqHCD8wKZc-Z730PLGk0GdjLuvxL9cT06KVWak8yOdfMRRKFw,200
jGVhe6m-KaPleGFKDgkn_zKpx9ZzlYCpl5i7akj6LGscYs8Nng-gPO88E8_aU_jO8rxhUCJ2t9Qu4Q,200
ulZ9OhYcJ95hRX4v1Fp5_dpycFfe40uVOXbHb9kA6Fk_0MNzQReUEV8zFlIvzIv6ok-44Zl1rF68Uw,200
mN4sbSIyBrzNj8dsmlU64RiELvE-rK6XkxelQuOJOIOuuZt6sMpNaF0qxjehsC1FpJiaSZT9aTaTvA,200
67VHYSZR3WT0Sf1p_epWrPfwDYwFZOMPM9KuEH-szZHyOOm--NFz1RgPnXIsOHAmjNsIDg9d7KdN0g,200
2_SHOS06u7N50OYoG7ogRK6QI9gyaGuWklPJNVKrnZdBMC4QSUHNRyz_kDGypGmJRxl97HUndP_FRA,200
FS8q1jwxW6sk_m1C0tjgdvb90NUgm_bAiVRSZdIehhJLzYb37urg4qw02E4TkBHgbqH5EqSW1EtcMQ,200
sy2dAw_nQtvKzjUukh7xilfAYsh2wNP9aTgRn2NAWQHXjK24NLNhkB8zGYSLqE7GTH_RoyExOAeG0g,200
dzb8VngPUiGS0F-_OJimQDSwiEob42WNHQsSHAZUT-4fIpC6KaRWb5lye8mODILBvu657ETXVKTQfw,200
Ijyn-AFu6SIA57HztdKaMWSLvQGwQpwGODmkfKl_kOfP9yXnu9gonxxCsCSYv85qPJ_DwLvudFvmhg,200
RoAbCYVmjhvkVPel4P6OeD_ohz6f1EZrMKv0yeJXUOO7LCNdanrpezyloab9rBBAjMVWDGZV_B1GZw,200
pKfMpf2sFrzQW_gzwLNU8VJ5jU_DBjmYJ1uhTlw3D93iLgJATYSsGyBaDtvrBAZ8YBoGYFnXAGbY9Q,200
kXaRXkNPvRrIn0LMsIrOmEUWQ2ZXKeUV79M0pZ02wHaWxKvFBEMkTccqhnTQrPv6uDo9bBx_Cv6TGw,200
m_6nrtGoRXaH79towRaZ910VZsnHG7VHeExV3SQ7fN4SBpmJ3oNrcXTXlvxZSaEtYAaGRhuBqojO6g,200
nUhpcJbGocoY2A4ORusKSSzs7gKx2SFFgOF6gIVEMAwLa11BSGYgBV3OFpANDA6vNueLIXfmGcEwDg,200
hYTXhJHeJNAG_ok9w7qawTOLIgfFcL3ZNKmBF42BzFNWlafc1qbp3tYvaJk1wIJDdVsREOCwBxZ6Ew,200
knvORfKu1gGEo1VGe6q2kB-L8tIUXG-Bo7yo4mLIbm1ZOLcwlrxV2y2l5yL3XuNfro0ujrspoX8_Gw,200
NOLhULY7utDn0PH1zUvY8_3fJlNZOrq6Q4AnuqGJSYbQATdl3yqvhFOjlSPpHkx-Pc7RuZDGI85rpw,200
sXD0vKm3Rsy5Jd_NaP5aBBEfxz_qD8bwosmpPR9zrqwN1PDErU9Df9Zfy3PDnRicsgja6qbQCxgH8g,200
Hldg94CBO1pf0idEhWBqLCgGJZXjnZ65_4oHG9w38NEr7cXxeTFkmS06TQNS7swkmFvMd6CC8eVEbg,200
fWk6vFvVOZPrsAtJF0MSs-mfSx_RMw83BFctjEfkOwyEFWRvUfYib8ZdQE_J4_jNi8tkQjgR7_bumg,200
e-TE7EHLCgyaNI--NRqRlJi1MWOHWV3hEq1xh8LYasaEY8faXs9l3l3l8RkrRqNWxYyNrQCyOPyPsg,200
PSMRqUAgElJUizX35LWNe0wdb74fvoYtNxgpgvbc2yO_vBOhFX_0hpnIr2tU_tIPDvV8q2H6iJi6ZQ,200
LCEPBkaxyzmd1aPEOdF2PCJwI4JxvHGjMvleqDPyNVbCc_-JB3fI22aJFAEVm0D7xtvQicRUxrgyjw,200
VZZwO8e5gObjfxKkoRZCF9ajcF8kX87B3-MeccmdutBnSqfDMCqMgVYNPvNr5DEDfhLOMxX_0-fU2A,200
OzDwMgKZ9uyfnCsm5qVmVw4lerKZtaIUog1ZJhRYcPGDnf3OaJr7kXk8yHRhZ3tfqYr4Xcy-R-b7wA,200
7QbygX_YUYShS1LjXsyG45gvWqwYiMg6iTb4bvi2Y1llrKViOjIx6uP3wr4P4_HAPqDuC0FGGo3moQ,200
M0dm-ZxcSPYCJnzU548rRFrHfFh9Qc5dfL03khjs4Ddwfl-27-tM_YXvyUZdaBFHrm9ZEbl_B4Dcaw,200
Mb5Xq0cgAP0ioWkRYlhDBb-WOGih-WdSVEAgpjYIZ5fWGZlRFT_Q6Z_Saxu_7cx_waro02egUGDskQ,199
hWN0acrbH6WWCA2N4L5KK1kSbx0Fuw64KGV8lLh6vaKxcQKLE9OKH-67-pDIwGIc87mugzLD0AvC5A,199
sDEmbNDXUKOmR6Weyi66WayZoTBEbvPZrvRTzzpXuqwZnwzAU4g3WJcKpl1CHk5o30pWQVrSuSGhXA,199
PRMBnImLzjJ_bQyqeAIUD6rBIBbvzRl3ilFmLE5d0H-Y0ov4pQs_AFlyzvQVpRjNQz8c0ykG2spIXw,199
VpSjVu4MHHW7NrtiK3A8AJ3O0wlGFrkMDuSJ9aVwzQfurQbxB6QZsE6VJCEVH_KjlrWTdOjg0kZAnw,199
595tH_a1KuBqDii6QWkQinmxZ8OhoQ4cgyCeobyi2MfGiQ7SCxE32CuBSosanz47ihN3rNNFDXyU_g,199
eaQ5lVnInIc8nKC77SEerz6FxX5szbC7t_jDxo5MceiLtCkhEWvawuJZgXEPFN5H1rEs9AQFG4g9SA,199
MM2nK7Hus7Lvl3oLnZdlHNUK3kdOQep8HfLaJJCai-XXdy0ap022dTVVl9eToVRLzp1e-5Az1xwcqw,199
